GeoFIPS,GeoName,LineCode,Description,2024
33660,"Mobile, AL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.397
33660,"Mobile, AL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,60.116
33660,"Mobile, AL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,84.185
33660,"Mobile, AL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.693
33700,"Modesto, CA (Metropolitan Statistical Area)",1,RPPs: All items,104.108
33700,"Modesto, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.168
33700,"Modesto, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,108.476
33700,"Modesto, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,152.259
33700,"Modesto, CA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.267
33740,"Monroe, LA (Metropolitan Statistical Area)",1,RPPs: All items,83.597
33740,"Monroe, LA (Metropolitan Statistical Area)",2,  RPPs: Goods,93.691
33740,"Monroe, LA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,42.815
33740,"Monroe, LA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,72.215
33740,"Monroe, LA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,95.705
33780,"Monroe, MI (Metropolitan Statistical Area)",1,RPPs: All items,93.492
33780,"Monroe, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,93.711
33780,"Monroe, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,74.641
33780,"Monroe, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,93.681
33780,"Monroe, MI (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.561
33860,"Montgomery, AL (Metropolitan Statistical Area)",1,RPPs: All items,89.682
33860,"Montgomery, AL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.397
33860,"Montgomery, AL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,64.347
33860,"Montgomery, AL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,84.907
33860,"Montgomery, AL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.693
34060,"Morgantown, WV (Metropolitan Statistical Area)",1,RPPs: All items,93.323
34060,"Morgantown, WV (Metropolitan Statistical Area)",2,  RPPs: Goods,96.27
34060,"Morgantown, WV (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,69.126
34060,"Morgantown, WV (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,92.528
34060,"Morgantown, WV (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.806
34100,"Morristown, TN (Metropolitan Statistical Area)",1,RPPs: All items,86.364
34100,"Morristown, TN (Metropolitan Statistical Area)",2,  RPPs: Goods,96.247
34100,"Morristown, TN (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,59.024
34100,"Morristown, TN (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,72.433
34100,"Morristown, TN (Metropolitan Statistical Area)",5,  RPPs: Services: Other,95.142
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",1,RPPs: All items,102.443
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.028
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,108.165
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,96.008
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.472
34620,"Muncie, IN (Metropolitan Statistical Area)",1,RPPs: All items,88.148
34620,"Muncie, IN (Metropolitan Statistical Area)",2,  RPPs: Goods,94.318
34620,"Muncie, IN (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,57.474
34620,"Muncie, IN (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,86.435
34620,"Muncie, IN (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.141
34740,"Muskegon-Norton Shores, MI (Metropolitan Statistical Area)",1,RPPs: All items,92.519
34740,"Muskegon-Norton Shores, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,93.711
34740,"Muskegon-Norton Shores, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,74.228
34740,"Muskegon-Norton Shores, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,92.808
34740,"Muskegon-Norton Shores, MI (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.561
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC (Metropolitan Statistical Area)",1,RPPs: All items,93.642
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC (Metropolitan Statistical Area)",2,  RPPs: Goods,96.339
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,83.129
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,87.986
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.284
34900,"Napa, CA (Metropolitan Statistical Area)",1,RPPs: All items,112.554
34900,"Napa, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.168
34900,"Napa, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,197.44
34900,"Napa, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,156.536
34900,"Napa, CA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.267
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",1,RPPs: All items,103.2
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.24
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,129.441
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,87.761
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.864
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",1,RPPs: All items,96.338
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",2,  RPPs: Goods,96.247
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,104.626
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,71.95
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",5,  RPPs: Services: Other,95.142
35300,"New Haven, CT (Metropolitan Statistical Area)",1,RPPs: All items,104.559
35300,"New Haven, CT (Metropolitan Statistical Area)",2,  RPPs: Goods,97.33
35300,"New Haven, CT (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,124.293
35300,"New Haven, CT (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,144.848
35300,"New Haven, CT (Metropolitan Statistical Area)",5,  RPPs: Services: Other,102.658
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",1,RPPs: All items,92.597
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",2,  RPPs: Goods,93.691
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,86.009
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,71.231
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,95.705
35620,"New York-Newark-Jersey City, NY-NJ (Metropolitan Statistical Area)",1,RPPs: All items,112.563
35620,"New York-Newark-Jersey City, NY-NJ (Metropolitan Statistical Area)",2,  RPPs: Goods,110.261
35620,"New York-Newark-Jersey City, NY-NJ (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,148.616
35620,"New York-Newark-Jersey City, NY-NJ (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,127.018
35620,"New York-Newark-Jersey City, NY-NJ (Metropolitan Statistical Area)",5,  RPPs: Services: Other,105.836
35660,"Niles, MI (Metropolitan Statistical Area)",1,RPPs: All items,92.37
35660,"Niles, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,93.711
35660,"Niles, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,71.599
35660,"Niles, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,95.957
35660,"Niles, MI (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.561
35840,"North Port-Bradenton-Sarasota, FL (Metropolitan Statistical Area)",1,RPPs: All items,102.417
35840,"North Port-Bradenton-Sarasota, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.24
35840,"North Port-Bradenton-Sarasota, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,127.95
35840,"North Port-Bradenton-Sarasota, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,88.171
35840,"North Port-Bradenton-Sarasota, FL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.864
35980,"Norwich-New London-Willimantic, CT (Metropolitan Statistical Area)",1,RPPs: All items,100.445
35980,"Norwich-New London-Willimantic, CT (Metropolitan Statistical Area)",2,  RPPs: Goods,97.33
35980,"Norwich-New London-Willimantic, CT (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,93.662
35980,"Norwich-New London-Willimantic, CT (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,148.557
35980,"Norwich-New London-Willimantic, CT (Metropolitan Statistical Area)",5,  RPPs: Services: Other,102.658
36100,"Ocala, FL (Metropolitan Statistical Area)",1,RPPs: All items,95.234
36100,"Ocala, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.24
36100,"Ocala, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,86.23
36100,"Ocala, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,87.109
36100,"Ocala, FL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.864
36220,"Odessa, TX (Metropolitan Statistical Area)",1,RPPs: All items,93.896
36220,"Odessa, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,93.757
36220,"Odessa, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,89.709
36220,"Odessa, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,82.86
36220,"Odessa, TX (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.24
36260,"Ogden, UT (Metropolitan Statistical Area)",1,RPPs: All items,100.349
36260,"Ogden, UT (Metropolitan Statistical Area)",2,  RPPs: Goods,96.446
36260,"Ogden, UT (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,117.903
36260,"Ogden, UT (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,78.778
36260,"Ogden, UT (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.959
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",1,RPPs: All items,90.408
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",2,  RPPs: Goods,93.778
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,73.885
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,74.067
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",5,  RPPs: Services: Other,95.458
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",1,RPPs: All items,103.67
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.028
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,116.675
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,91.705
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.472
36540,"Omaha, NE-IA (Metropolitan Statistical Area)",1,RPPs: All items,91.911
36540,"Omaha, NE-IA (Metropolitan Statistical Area)",2,  RPPs: Goods,94.063
36540,"Omaha, NE-IA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,86.404
36540,"Omaha, NE-IA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,76.378
36540,"Omaha, NE-IA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,92.975
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",1,RPPs: All items,101.418
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.24
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,123.374
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,87.196
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.864
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",1,RPPs: All items,92.929
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,93.787
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,74.442
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,90.614
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.411
36980,"Owensboro, KY (Metropolitan Statistical Area)",1,RPPs: All items,88.61
36980,"Owensboro, KY (Metropolitan Statistical Area)",2,  RPPs: Goods,96.246
36980,"Owensboro, KY (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,55.698
36980,"Owensboro, KY (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,75.172
36980,"Owensboro, KY (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.892
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",1,RPPs: All items,110.534
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.168
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,171.096
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,152.925
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.267
37140,"Paducah, KY-IL (Metropolitan Statistical Area)",1,RPPs: All items,86.084
37140,"Paducah, KY-IL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.025
37140,"Paducah, KY-IL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,48.794
37140,"Paducah, KY-IL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,76.873
37140,"Paducah, KY-IL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.897
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",1,RPPs: All items,100.005
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.24
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,111.731
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,88.064
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.864
37460,"Panama City-Panama City Beach, FL (Metropolitan Statistical Area)",1,RPPs: All items,97.296
37460,"Panama City-Panama City Beach, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.24
37460,"Panama City-Panama City Beach, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,96.424
37460,"Panama City-Panama City Beach, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,88.088
37460,"Panama City-Panama City Beach, FL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.864
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",1,RPPs: All items,87.066
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",2,  RPPs: Goods,96.27
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,45.884
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,92.898
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.806
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",1,RPPs: All items,97.717
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.24
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,98.77
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,88.477
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.864
37900,"Peoria, IL (Metropolitan Statistical Area)",1,RPPs: All items,91.231
37900,"Peoria, IL (Metropolitan Statistical Area)",2,  RPPs: Goods,93.643
37900,"Peoria, IL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,63.763
37900,"Peoria, IL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,90.504
37900,"Peoria, IL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.59
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",1,RPPs: All items,102.554
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2,  RPPs: Goods,96.833
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,113.141
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,114.389
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",5,  RPPs: Services: Other,103.052
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",1,RPPs: All items,103.316
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,95.024
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,121.236
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,93.332
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",5,  RPPs: Services: Other,104.016
38240,"Pinehurst-Southern Pines, NC (Metropolitan Statistical Area)",1,RPPs: All items,88.336
38240,"Pinehurst-Southern Pines, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,96.621
38240,"Pinehurst-Southern Pines, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,59.318
38240,"Pinehurst-Southern Pines, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,88.176
38240,"Pinehurst-Southern Pines, NC (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.186
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",1,RPPs: All items,94.671
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,100.684
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,71.986
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,107.711
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,97.726
38340,"Pittsfield, MA (Metropolitan Statistical Area)",1,RPPs: All items,95.106
38340,"Pittsfield, MA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.015
38340,"Pittsfield, MA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,73.452
38340,"Pittsfield, MA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,153.711
38340,"Pittsfield, MA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,101.197
38540,"Pocatello, ID (Metropolitan Statistical Area)",1,RPPs: All items,88.906
38540,"Pocatello, ID (Metropolitan Statistical Area)",2,  RPPs: Goods,96.179
38540,"Pocatello, ID (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,66.396
38540,"Pocatello, ID (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,69.773
38540,"Pocatello, ID (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.974
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",1,RPPs: All items,101.858
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",2,  RPPs: Goods,97.171
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,105.164
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,134.591
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",5,  RPPs: Services: Other,103.191
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",1,RPPs: All items,105.421
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.222
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,125.114
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,106.974
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.136
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",1,RPPs: All items,100.228
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.24
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,113.642
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,87.031
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.864
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",1,RPPs: All items,98.255
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,96.237
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,98.781
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,91.457
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.838
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",1,RPPs: All items,101.773
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.116
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,103.851
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,148.809
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,102.275
39340,"Provo-Orem-Lehi, UT (Metropolitan Statistical Area)",1,RPPs: All items,98.232
39340,"Provo-Orem-Lehi, UT (Metropolitan Statistical Area)",2,  RPPs: Goods,96.446
39340,"Provo-Orem-Lehi, UT (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,104.081
39340,"Provo-Orem-Lehi, UT (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,78.63
39340,"Provo-Orem-Lehi, UT (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.959
39380,"Pueblo, CO (Metropolitan Statistical Area)",1,RPPs: All items,91.762
39380,"Pueblo, CO (Metropolitan Statistical Area)",2,  RPPs: Goods,96.052
39380,"Pueblo, CO (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,71.285
39380,"Pueblo, CO (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,81.933
39380,"Pueblo, CO (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.822
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",1,RPPs: All items,100.525
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.24
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,113.277
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,87.35
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.864
39540,"Racine-Mount Pleasant, WI (Metropolitan Statistical Area)",1,RPPs: All items,95.961
39540,"Racine-Mount Pleasant, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,93.787
39540,"Racine-Mount Pleasant, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,92.029
39540,"Racine-Mount Pleasant, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,90.021
39540,"Racine-Mount Pleasant, WI (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.411
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",1,RPPs: All items,98.157
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,96.621
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,103.476
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,88.96
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.186
39660,"Rapid City, SD (Metropolitan Statistical Area)",1,RPPs: All items,89.16
39660,"Rapid City, SD (Metropolitan Statistical Area)",2,  RPPs: Goods,95.473
39660,"Rapid City, SD (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,72.552
39660,"Rapid City, SD (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,79.087
39660,"Rapid City, SD (Metropolitan Statistical Area)",5,  RPPs: Services: Other,91.899
39740,"Reading, PA (Metropolitan Statistical Area)",1,RPPs: All items,97.06
39740,"Reading, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,100.684
39740,"Reading, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,85.419
39740,"Reading, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,108.217
39740,"Reading, PA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,97.726
39820,"Redding, CA (Metropolitan Statistical Area)",1,RPPs: All items,100.684
39820,"Redding, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.168
39820,"Redding, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,89.366
39820,"Redding, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,157.712
39820,"Redding, CA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.267
39900,"Reno, NV (Metropolitan Statistical Area)",1,RPPs: All items,101.014
39900,"Reno, NV (Metropolitan Statistical Area)",2,  RPPs: Goods,96.271
39900,"Reno, NV (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,123.478
39900,"Reno, NV (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,89.274
39900,"Reno, NV (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.744
40060,"Richmond, VA (Metropolitan Statistical Area)",1,RPPs: All items,97.858
40060,"Richmond, VA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.773
40060,"Richmond, VA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,99.136
40060,"Richmond, VA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,89.221
40060,"Richmond, VA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.612
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",1,RPPs: All items,106.442
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,101.431
